bgc_id,organism,biosynth_class,novelty_hashed,novelty_esm,novelty_combined
BGC0000282,Streptomyces griseus subsp. griseus NBRC 13350,PKS,0.29924098671726757,0.8683111954459204,0.7918406072106261
BGC0002171,Aspergillus niger ATCC 1015,hybrid,0.23377609108159392,0.8817836812144213,0.7903225806451613
BGC0001207,Eleftheria terrae,NRPS,0.4994307400379506,0.7284629981024668,0.789943074003795
BGC0003141,Streptomyces albofaciens JCM 4342,NRPS,0.43377609108159393,0.8330170777988615,0.7895635673624288
BGC0000399,Pseudomonas protegens Pf-5,NRPS,0.38519924098671726,0.750664136622391,0.7893738140417457
BGC0002503,Chitinimonas sp.,hybrid,0.7844402277039848,0.7130929791271348,0.7891840607210626
BGC0000641,Enterobacteriaceae bacterium DC416,terpene,0.0222011385199241,0.8003795066413663,0.7891840607210626
BGC0001967,Streptomyces hawaiiensis,hybrid,0.7332068311195445,0.6698292220113852,0.7889943074003796
BGC0000600,Bacillus thuringiensis,RiPP,0.4381404174573055,0.8527514231499052,0.7889943074003796
BGC0001394,Myxococcus stipitatus DSM 14675,hybrid,0.9277039848197344,0.3922201138519924,0.7886148007590132
BGC0002934,Myxococcus  fulvus MCy8288,RiPP,0.3180265654648956,0.6402277039848197,0.788235294117647
BGC0000519,Actinomadura namibiensis,RiPP,0.16907020872865275,0.8992409867172675,0.7874762808349146
BGC0000972,Escherichia coli,hybrid,0.8297912713472486,0.7248576850094877,0.7872865275142316
BGC0003135,Cystobacterineae sp. MCy12733,hybrid,0.8379506641366223,0.5461100569259962,0.7869070208728652
BGC0000310,Bacillus licheniformis,NRPS,0.4533206831119545,0.8354838709677419,0.7869070208728652
BGC0001555,Escherichia coli chi7122,RiPP,0.0888045540796964,0.8719165085388993,0.7869070208728652
BGC0002687,Massilia sp. NR 4-1,hybrid,0.5599620493358635,0.8419354838709678,0.7867172675521822
BGC0000147,Sorangium cellulosum,PKS,0.9011385199240987,0.6453510436432637,0.786337760910816
BGC0002433,Azotobacter vinelandii DJ,NRPS,0.7470588235294118,0.755787476280835,0.7861480075901328
BGC0002298,Sanguibacter keddieii DSM 10542,RiPP,0.17153700189753318,0.8550284629981024,0.7853889943074004
BGC0001687,uncultured bacterium CSL12,other,0.9607210626185958,0.7777988614800759,0.7850094876660342
BGC0001980,Pseudomonas sp.,NRPS,0.5633776091081595,0.6802656546489564,0.7850094876660341
BGC0002735,Streptomyces incarnatus,hybrid,0.9444022770398481,0.3535104364326376,0.7844402277039848
BGC0000853,Streptomyces anulatus,other,0.014990512333965844,0.8821631878557874,0.7842504743833016
BGC0000656,Xanthobacter autotrophicus Py2,terpene,0.45825426944971537,0.8851992409867173,0.78292220113852
BGC0002465,Alcanivorax borkumensis SK2,NRPS,0.484819734345351,0.7371916508538899,0.7827324478178368
BGC0002296,Moorena producens ASI16Jul14-2,hybrid,0.9546489563567362,0.4132827324478179,0.7825426944971536
BGC0000687,Diaporthe amygdali,terpene,0.03472485768500949,0.896774193548387,0.7825426944971536
BGC0001284,Parastagonospora nodorum SN15,PKS,0.25426944971537,0.877988614800759,0.7814041745730551
BGC0001725,Bacillus megaterium,other,0.008349146110056925,0.8840607210626186,0.781404174573055
BGC0002931,Streptomyces sp. CS113,hybrid,0.9557874762808349,0.1876660341555977,0.781404174573055
BGC0000648,Myxococcus xanthus,terpene,0.33111954459203036,0.8066413662239089,0.7810246679316888
BGC0001608,[Polyangium] brachysporum,NRPS,0.4648956356736243,0.7629981024667931,0.7808349146110056
BGC0001036,Streptomyces sp. MK498-98F14,hybrid,0.9430740037950665,0.20777988614800758,0.7806451612903226
BGC0000122,Nannocystis pusilla,PKS,0.6506641366223909,0.7743833017077799,0.7802656546489564
BGC0000906,Heliophilum fasciatum,other,0.0603415559772296,0.8258064516129032,0.7793168880455408
BGC0000778,Aeromonas piscicola,other,0.035483870967741936,0.8812144212523719,0.7791271347248577
BGC0000034,Streptomyces sp. FR-008,hybrid,0.938899430740038,0.11821631878557876,0.7787476280834915
BGC0002377,Streptomyces sp. SNM55,NRPS,0.9500948766603416,0.0603415559772296,0.7787476280834915
BGC0000909,Streptomyces avermitilis,other,0.030740037950664136,0.8819734345351044,0.7785578747628084
BGC0000862,Shewanella pneumatophori,other,0.422011385199241,0.8535104364326376,0.778178368121442
BGC0000830,uncultured bacterium,other,0.07343453510436432,0.8592030360531309,0.7774193548387097
BGC0000905,Heliobacillus mobilis,other,0.13624288425047437,0.8504743833017079,0.7766603415559772
BGC0003023,Caldimonas brevitalea DSM 7029,NRPS,0.7867172675521821,0.4476280834914611,0.7764705882352941
BGC0000758,Staphylococcus aureus,other,0.042504743833017083,0.8436432637571157,0.7759013282732448
BGC0003100,Peptostreptococcaceae    bacterium AS15,RiPP,0.17419354838709677,0.8398481973434535,0.7757115749525616
BGC0000831,Duganella sp. B2,other,0.36185958254269446,0.8402277039848197,0.7749525616698292
BGC0001786,Novosphingobium subterraneum,RiPP,0.11764705882352941,0.864516129032258,0.7738140417457305
BGC0000840,Xanthomonas oryzae pv. oryzae,other,0.596584440227704,0.8094876660341557,0.7719165085388995
BGC0000177,Streptomyces platensis subsp. rosaceus,PKS,0.9178368121442125,0.3956356736242884,0.7707779886148007
BGC0002994,Streptomyces sp. 71268,NRPS,0.6603415559772297,0.3586337760910816,0.7703984819734346
BGC0001310,Streptomyces clavuligerus ATCC 27064,PKS,0.4641366223908918,0.8222011385199242,0.7703984819734345
BGC0002641,Bacillus velezensis FZB42,NRPS,0.5834914611005693,0.7480075901328274,0.7703984819734345
BGC0001432,Stigmatella erecta,hybrid,0.8354838709677419,0.535483870967742,0.7702087286527515
BGC0001051,Sorangium cellulosum,hybrid,0.7146110056925996,0.6962049335863378,0.7698292220113852
BGC0001531,Tenacibaculum mesophilum,other,0.11992409867172676,0.8459203036053131,0.7698292220113852
BGC0002694,Phaeobacter inhibens 2.10,other,0.20986717267552182,0.8328273244781783,0.7692599620493359
BGC0001823,Streptomyces sp. CB02120-2,hybrid,0.9692599620493358,0.11385199240986718,0.7690702087286527
BGC0000964,Burkholderia thailandensis E264,hybrid,0.8850094876660342,0.6015180265654649,0.7686907020872866
BGC0001630,uncultured Candidatus Entotheonella sp.,hybrid,0.7844402277039848,0.6296015180265655,0.7685009487666035
BGC0001415,Serratia marcescens subsp. marcescens Db11,hybrid,0.8409867172675523,0.6510436432637572,0.7685009487666035
BGC0000093,Streptomyces nanchangensis,PKS,0.9726755218216319,0.08311195445920304,0.7681214421252371
BGC0001063,Streptomyces coelicolor A3(2),hybrid,0.9624288425047438,0.21081593927893738,0.7671726755218216
BGC0000151,Streptomyces ambofaciens ATCC 23877,PKS,0.964326375711575,0.25673624288425045,0.7669829222011385
BGC0001325,Papaver somniferum,other,0.17096774193548386,0.8341555977229602,0.766034155597723
BGC0002779,Pseudomonas sp. PH1b,NRPS,0.572865275142315,0.2618595825426945,0.766034155597723
BGC0000589,Escherichia coli Nissle 1917,RiPP,0.08842504743833017,0.8557874762808348,0.7658444022770399
BGC0001162,Moorea producens JHB,PKS,0.4415559772296015,0.7768500948766603,0.7656546489563567
BGC0001022,Stigmatella aurantiaca,hybrid,0.8394686907020872,0.41954459203036054,0.7654648956356735
BGC0002379,Pseudomonas sp. RtIB026,NRPS,0.935483870967742,0.4616698292220114,0.7652751423149906
BGC0001948,Streptomyces sp.,other,0.09108159392789374,0.8601518026565464,0.7652751423149905
BGC0002570,Pseudomonas syringae pv. tomato str. DC3000,hybrid,0.7721062618595825,0.760910815939279,0.7645161290322581
BGC0002360,Streptomyces aurantiacus,NRPS,0.8265654648956356,0.43396584440227703,0.7641366223908919
BGC0002455,Burkholderia gladioli,PKS,0.9144212523719165,0.3092979127134725,0.7631878557874763
BGC0002492,Myxococcus xanthus DK 1622,NRPS,0.27533206831119544,0.8157495256166982,0.7629981024667931
BGC0002464,Bordetella pertussis Tohama I,other,0.15483870967741936,0.7870967741935484,0.7628083491461101
BGC0000923,Pseudomonas aeruginosa PAO1,other,0.0967741935483871,0.8085388994307401,0.7620493358633775
BGC0002680,Chromobacterium violaceum ATCC 12472,NRPS,0.2905123339658444,0.7853889943074004,0.7620493358633775
BGC0000054,Aeromicrobium erythreum,PKS,0.9111954459203035,0.4282732447817837,0.7616698292220114
BGC0001307,Streptomyces leeuwenhoekii,RiPP,0.09411764705882353,0.8667931688804553,0.760910815939279
BGC0002017,Nocardiopsis potens DSM 45234,NRPS,0.29943074003795067,0.8244781783681214,0.7609108159392789
BGC0000573,Caulobacter sp. K31,RiPP,0.15426944971537004,0.864516129032258,0.7605313092979127
BGC0001831,Myxococcus xanthus DK 1622,PKS,0.4018975332068311,0.7637571157495257,0.7603415559772296
BGC0002487,Staphylococcus aureus subsp. aureus Mu50,other,0.14762808349146112,0.8258064516129032,0.7599620493358634
BGC0002974,Paraliomyxa  miuraensis SMH-27-4,hybrid,0.8060721062618597,0.7244781783681215,0.7595825426944971
BGC0000352,Acinetobacter sp. ADP1,NRPS,0.8673624288425048,0.7127134724857684,0.7578747628083491
BGC0001187,Glarea lozoyensis,hybrid,0.523719165085389,0.844022770398482,0.7578747628083491
BGC0001699,Aspergillus nidulans FGSC A4,NRPS,0.5091081593927893,0.8370018975332068,0.757495256166983
BGC0000334,Tolypocladium inflatum NRRL 8044,NRPS,0.8320683111954459,0.4301707779886148,0.7569259962049336
BGC0001176,Streptomonospora alba,RiPP,0.057115749525616696,0.8423149905123339,0.755787476280835
BGC0003072,Fusarium graminearum PH-1,NRPS,0.38823529411764707,0.8622390891840607,0.7557874762808349
BGC0002645,Pseudomonas aeruginosa PAO1,other,0.07590132827324478,0.8603415559772296,0.7552182163187855
BGC0000769,Mycobacterium avium subsp. hominissuis A5,other,0.573055028462998,0.7641366223908919,0.7550284629981026
BGC0001517,Aspergillus terreus NIH2624,NRPS,0.2379506641366224,0.8757115749525617,0.7548387096774194
BGC0000677,Streptomyces melanosporofaciens,terpene,0.29734345351043645,0.8337760910815939,0.7544592030360531
BGC0001152,Paenibacillus polymyxa,hybrid,0.6891840607210626,0.7258064516129032,0.7540796963946869
BGC0001588,Burkholderia pseudomallei 1026b,other,0.6244781783681215,0.6330170777988615,0.7540796963946869
BGC0001619,Streptomyces sp. WAC2288,PKS,0.9647058823529412,0.03870967741935484,0.7538899430740038
BGC0001733,Pleurocapsa sp. PCC 7327,RiPP,0.10986717267552182,0.8544592030360532,0.7537001897533206
BGC0002915,Streptomyces sp. CA-278952,hybrid,0.710246679316888,0.4311195445920304,0.7533206831119544
BGC0002339,Vitiosangium cumulatum,terpene,0.7764705882352941,0.5804554079696395,0.7531309297912714
BGC0001367,Haliangium ochraceum DSM 14365,hybrid,0.7240986717267552,0.672865275142315,0.7527514231499051
BGC0001290,Aspergillus nidulans FGSC A4,NRPS,0.7148007590132828,0.7952561669829221,0.752561669829222
BGC0001640,Kocuria rosea,RiPP,0.0666034155597723,0.8461100569259963,0.752561669829222
BGC0002538,Chaetomium olivaceum,PKS,0.2335863377609108,0.8639468690702088,0.752371916508539
BGC0001509,Pseudomonas fluorescens,NRPS,0.605123339658444,0.467741935483871,0.750664136622391
BGC0000861,Shewanella sp. BR-2,other,0.2853889943074004,0.8314990512333966,0.7504743833017078
BGC0002488,Paenibacillus mucilaginosus KNP414,other,0.14933586337760912,0.8275142314990512,0.7500948766603416
BGC0001054,Xenorhabdus nematophila ATCC 19061,hybrid,0.935673624288425,0.6481973434535104,0.7499051233396585
BGC0001090,Bacillus velezensis FZB42,hybrid,0.6227703984819735,0.754079696394687,0.7483870967741935
BGC0001071,Nostoc sp. 'Peltigera membranacea cyanobiont',hybrid,0.9375711574952561,0.40607210626185963,0.7480075901328274
BGC0001258,Glarea lozoyensis,PKS,0.2555977229601518,0.8531309297912714,0.747628083491461
BGC0001665,Mycobacterium marinum M,PKS,0.7732447817836812,0.5318785578747629,0.747628083491461
BGC0000568,Escherichia coli,RiPP,0.0064516129032258064,0.8487666034155598,0.7472485768500949
BGC0001446,Aspergillus flavus NRRL3357,PKS,0.28804554079696393,0.8781783681214421,0.7470588235294118
BGC0000639,Enterobacteriaceae bacterium DC260,terpene,0.02713472485768501,0.7628083491461101,0.7466793168880456
BGC0000789,Escherichia coli,other,0.01821631878557875,0.8138519924098672,0.7453510436432638
BGC0000916,Staphylococcus carnosus,other,0.07685009487666034,0.8309297912713473,0.7451612903225806
BGC0000050,Streptomyces aculeolatus,PKS,0.6836812144212523,0.7239089184060721,0.7449715370018976
BGC0001218,Cordyceps fumosorosea,hybrid,0.6144212523719165,0.8314990512333966,0.7436432637571158
BGC0001053,Archangium disciforme,hybrid,0.9366223908918406,0.532068311195446,0.7432637571157495
BGC0002648,Shewanella sp. N2AIL,PKS,0.41385199240986714,0.818595825426945,0.7430740037950665
BGC0000037,Aspergillus nidulans FGSC A4,PKS,0.33662239089184065,0.8554079696394687,0.7426944971537002
BGC0002150,Streptomyces triculaminicus,RiPP,0.09259962049335863,0.8766603415559773,0.7426944971537002
BGC0002625,Desmonostoc muscorum LEGE 12446,hybrid,0.8620493358633776,0.7077798861480076,0.742504743833017
BGC0002338,Myxococcales bacterium,PKS,0.8626185958254269,0.5434535104364326,0.742314990512334
BGC0001163,Moorea producens 3L,PKS,0.3366223908918406,0.7527514231499051,0.7421252371916509
BGC0002620,Fulvivirga marina,other,0.3582542694497154,0.8091081593927894,0.7419354838709677
BGC0001822,Cystobacter sp.,NRPS,0.6986717267552183,0.6907020872865275,0.7409867172675522
BGC0001639,Klebsiella pneumoniae,RiPP,0.06072106261859582,0.8601518026565464,0.740796963946869
BGC0002944,Anabaena sp. XSPORK2A,hybrid,0.7563567362428842,0.5889943074003795,0.740607210626186
BGC0001737,Corallococcus coralloides,hybrid,0.8647058823529412,0.45502846299810246,0.7400379506641366
BGC0000017,[Oscillatoria] sp. PCC 6506,PKS,0.7874762808349146,0.6635673624288425,0.7396584440227704
BGC0001170,Clostridium sporogenes ATCC 15579,RiPP,0.8749525616698293,0.7535104364326376,0.7383301707779886
BGC0000943,Staphylococcus aureus subsp. aureus NCTC 8325,other,0.11821631878557874,0.8106261859582542,0.7381404174573055
BGC0001262,Alternaria alternata,PKS,0.23662239089184062,0.8269449715370019,0.7381404174573055
BGC0000329,Pseudomonas corrugata,NRPS,0.4267552182163188,0.7022770398481973,0.7379506641366225
BGC0001685,Raoultella ornithinolytica 10-5246,other,0.06717267552182163,0.8743833017077799,0.7379506641366225
BGC0000871,Myxococcus xanthus DK 1622,other,0.2127134724857685,0.8413662239089184,0.7370018975332069
BGC0000381,Bacillus licheniformis DSM 13 = ATCC 14580,NRPS,0.42163187855787476,0.7388994307400379,0.7364326375711575
BGC0002700,Bacillus nakamurai,RiPP,0.10360531309297913,0.8354838709677419,0.7364326375711574
BGC0002711,Nostoc punctiforme PCC 73102,PKS,0.3036053130929791,0.7793168880455408,0.735483870967742
BGC0000163,Streptomyces longisporoflavus,PKS,0.9645161290322581,0.34971537001897535,0.7354838709677419
BGC0003096,Rothia   dentocariosa M567,RiPP,0.6612903225806452,0.8138519924098672,0.7354838709677419
BGC0000023,Stigmatella aurantiaca DW4/3-1,PKS,0.926944971537002,0.5301707779886148,0.7347248576850095
BGC0002157,Aspergillus flavus,NRPS,0.4303605313092979,0.8094876660341557,0.7347248576850095
BGC0002126,Lysobacter sp. K5869,NRPS,0.5535104364326375,0.6912713472485769,0.7347248576850094
BGC0001751,Pyxidicoccus sp. MCy9557,hybrid,0.9030360531309298,0.4273244781783681,0.7343453510436433
BGC0002151,Streptomyces griseocarneus,RiPP,0.09222011385199241,0.8741935483870967,0.7341555977229601
BGC0000615,Nocardiopsis sp. TFS65-07,RiPP,0.1349146110056926,0.8222011385199242,0.7341555977229601
BGC0003085,Aspergillus ustus ustus 3.3904 ,NRPS,0.1620493358633776,0.8743833017077799,0.7337760910815939
BGC0001586,Pseudomonas stutzeri,other,0.5377609108159394,0.7142314990512334,0.7337760910815939
BGC0001638,Klebsiella pneumoniae subsp. ozaenae,RiPP,0.021821631878557873,0.85426944971537,0.7333965844402277
BGC0000320,Bacillus cereus,NRPS,0.6278937381404175,0.7611005692599621,0.7333965844402277
BGC0000309,Bacillus subtilis subsp. subtilis str. 168,NRPS,0.36755218216318786,0.823719165085389,0.7332068311195445
BGC0001031,Serratia marcescens,hybrid,0.9072106261859583,0.45009487666034154,0.7330170777988614
BGC0003040,Cystobacter  sp. SBCb004,hybrid,0.8400379506641367,0.5658444022770399,0.7322580645161291
BGC0000590,Escherichia coli,RiPP,0.019734345351043642,0.8622390891840607,0.732258064516129
BGC0000585,Escherichia coli,RiPP,0.02447817836812144,0.8592030360531309,0.7320683111954459
BGC0002626,Nostoc sp. TH1S01,RiPP,0.1445920303605313,0.8740037950664137,0.7318785578747629
BGC0000513,Saccharopolyspora erythraea NRRL 2338,RiPP,0.19924098671726753,0.8502846299810247,0.7316888045540797
BGC0001611,Streptomyces sp. CB01883,PKS,0.916888045540797,0.20455407969639466,0.7314990512333965
BGC0000837,Aliivibrio fischeri ES114,other,0.5667931688804554,0.7795066413662239,0.7314990512333965
BGC0002275,Aspergillus niger CBS 101883,hybrid,0.2538899430740038,0.8483870967741935,0.7309297912713473
BGC0002654,uncultured bacterium,NRPS,0.8113851992409867,0.5588235294117647,0.7301707779886148
BGC0001499,Pantoea ananatis,other,0.036622390891840606,0.8297912713472486,0.7297912713472485
BGC0002079,uncultured bacterium,NRPS,0.964326375711575,0.11631878557874763,0.7284629981024668
BGC0001657,Lysobacter sp. RH2180-5,NRPS,0.5445920303605314,0.7182163187855788,0.7280834914611005
BGC0002474,Agrobacterium tumefaciens,NRPS,0.18197343453510434,0.7973434535104365,0.7278937381404175
BGC0001184,Bacillus velezensis FZB42,other,0.1599620493358634,0.8121442125237192,0.7278937381404174
BGC0003089,Streptomyces griseus IFO13350,PKS,0.36679316888045543,0.8028462998102467,0.7267552182163188
BGC0000044,Stigmatella aurantiaca DW4/3-1,PKS,0.6523719165085389,0.669449715370019,0.7263757115749525
BGC0002531,Burkholderia ambifaria AMMD,NRPS,0.14819734345351043,0.7466793168880456,0.7244781783681215
BGC0001014,Ralstonia solanacearum GMI1000,hybrid,0.7929791271347248,0.6531309297912713,0.7239089184060721
BGC0001341,Rothia nasimurium,NRPS,0.4895635673624288,0.8075901328273245,0.7239089184060721
BGC0000189,Xenorhabdus bovienii SS-2004,PKS,0.30075901328273247,0.7669829222011385,0.7235294117647059
BGC0001032,Serratia plymuthica,hybrid,0.9072106261859583,0.4314990512333966,0.721821631878558
BGC0000860,Methylarcula marina,other,0.12485768500948767,0.8320683111954459,0.7218216318785579
BGC0000989,Sorangium cellulosum So0157-2,hybrid,0.8449715370018975,0.47058823529411764,0.7218216318785579
BGC0001230,Streptomyces sp. CNB091,hybrid,0.8688804554079697,0.30170777988614805,0.7210626185958254
BGC0002345,Pseudomonas fluorescens,other,0.047817836812144215,0.8506641366223908,0.7201138519924098
BGC0002128,Streptomyces coelicolor A3(2),other,0.8943074003795066,0.650853889943074,0.7195445920303605
BGC0000016,Streptomyces nodosus,other,0.39601518026565463,0.7768500948766603,0.7189753320683112
BGC0000946,Vibrio parahaemolyticus,other,0.05047438330170778,0.8129032258064517,0.7182163187855788
BGC0000888,Bacillus sp. CS93,other,0.1633776091081594,0.8400379506641367,0.7176470588235294
BGC0000357,Penicillium rubens Wisconsin 54-1255,NRPS,0.3941176470588235,0.822011385199241,0.716888045540797
BGC0001168,Streptomyces lividans 1326,NRPS,0.3155597722960152,0.7738140417457305,0.7159392789373814
BGC0002163,Fusarium pseudograminearum CS3096,other,0.13851992409867173,0.830550284629981,0.7155597722960152
BGC0001891,Ruminiclostridium cellulolyticum H10,other,0.4795066413662239,0.7920303605313093,0.715370018975332
BGC0000353,Streptomyces sp. MA6548,NRPS,0.6121442125237191,0.6519924098671727,0.715370018975332
BGC0000234,Streptomyces venezuelae ATCC 10712,PKS,0.7544592030360531,0.769449715370019,0.715180265654649
BGC0001261,Alternaria alternata,NRPS,0.3495256166982922,0.861100569259962,0.715180265654649
BGC0000999,Lysobacter enzymogenes,hybrid,0.6548387096774193,0.7121442125237192,0.7151802656546489
BGC0003027,Streptomyces sp. 71268,PKS,0.9030360531309298,0.25426944971537,0.7149905123339659
BGC0002445,Armillaria gallica,terpene,0.0967741935483871,0.8411764705882353,0.7138519924098672
BGC0000650,Algoriphagus sp. KK10202C,terpene,0.04326375711574952,0.8064516129032258,0.713662239089184
BGC0002357,Streptomyces sp. RK95-74,PKS,0.9400379506641366,0.1015180265654649,0.7132827324478178
BGC0000945,Vibrio cholerae O1 biovar El Tor str. N16961,other,0.04611005692599621,0.8117647058823529,0.7130929791271348
BGC0000868,Bacillus subtilis subsp. subtilis str. 168,other,0.15370018975332067,0.7855787476280836,0.7125237191650854
BGC0002871, Burkholderia plantarii ATCC 43733,NRPS,0.34933586337760913,0.7647058823529411,0.7125237191650854
BGC0002816,Nocardia terpenica AUSMDU00012715,PKS,0.8927893738140418,0.30948766603415556,0.7123339658444023
BGC0001235,Polyangium spumosum,hybrid,0.7398481973434534,0.7047438330170778,0.711954459203036
BGC0001471,Amycolatopsis saalfeldensis,RiPP,0.9690702087286528,0.28823529411764703,0.711764705882353
BGC0000588,Escherichia coli,RiPP,0.074573055028463,0.8056925996204933,0.7117647058823529
BGC0003019,Asticcacaulis benevestitus DSM 16100,RiPP,0.10265654648956357,0.8278937381404174,0.7117647058823529
BGC0002755,Eleftheria terrae P9846,NRPS,0.571157495256167,0.7258064516129032,0.7111954459203036
BGC0002852,Pestalotiopsis sp BRIP 39872,hybrid,0.6905123339658444,0.7851992409867172,0.7106261859582543
BGC0001252,Alternaria alternata,PKS,0.3696394686907021,0.8409867172675523,0.710056925996205
BGC0000148,Saccharopolyspora spinosa,PKS,0.9599620493358634,0.31309297912713474,0.7096774193548387
BGC0001351,Streptomyces gandocaensis,NRPS,0.84573055028463,0.18614800759013284,0.7094876660341556
BGC0002678,Burkholderia cepacia ATCC 25416,NRPS,0.5925996204933587,0.655977229601518,0.7094876660341556
BGC0000673,Aspergillus nidulans FGSC A4,terpene,0.0888045540796964,0.8231499051233396,0.7089184060721063
BGC0002348,Aspergillus terreus NIH2624,NRPS,0.3110056925996205,0.8407969639468691,0.70853889943074
BGC0000107,Aspergillus nidulans FGSC A4,PKS,0.45464895635673624,0.815180265654649,0.70853889943074
BGC0002419,Acidovorax citrulli AAC00-1,hybrid,0.6115749525616698,0.6946869070208729,0.70853889943074
BGC0002330,Kamptonema sp. PCC 6506,RiPP,0.6115749525616698,0.6628083491461101,0.7083491461100568
BGC0000417,Rhodococcus jostii RHA1,NRPS,0.279696394686907,0.7768500948766603,0.7077798861480076
BGC0002733,Burkholderia gladioli,other,0.4478178368121442,0.7146110056925996,0.7077798861480076
BGC0000020,Actinosynnema pretiosum subsp. auranticum,PKS,0.9092979127134725,0.277988614800759,0.7075901328273244
BGC0001636,Curvularia clavata,NRPS,0.7848197343453511,0.6713472485768501,0.7074003795066414
BGC0002775,Pseudomonas fakonensis strain COW40,NRPS,0.3537001897533207,0.7502846299810246,0.7072106261859583
BGC0001099,Pseudomonas fluorescens,hybrid,0.7956356736242884,0.5151802656546489,0.7064516129032259
BGC0001506,Streptomyces sp. NRRL S-146,RiPP,0.10113851992409867,0.8734345351043643,0.7062618595825427
BGC0002679,Chromobacterium violaceum ATCC 12472,NRPS,0.31347248576850095,0.6859582542694498,0.705123339658444
BGC0002524,Bacillus sp. Xin1,NRPS,0.0013282732447817836,0.8292220113851992,0.7043643263757116
BGC0001171,Listeria monocytogenes serotype 4b str. F2365,RiPP,0.16299810246679317,0.8106261859582542,0.7041745730550285
BGC0000528,Clavibacter michiganensis subsp. michiganensis NCPPB 382,RiPP,0.7163187855787476,0.747438330170778,0.7039848197343453
BGC0001543,Hahella chejuensis,PKS,0.8650853889943073,0.4314990512333966,0.7039848197343453
BGC0001238,Aspergillus nidulans,other,0.04554079696394687,0.8182163187855788,0.703415559772296
BGC0001342,Chondromyces crocatus,hybrid,0.6493358633776092,0.601707779886148,0.7030360531309298
BGC0002018,Streptomyces cattleya NRRL 8057 = DSM 46488,other,0.8250474383301708,0.671157495256167,0.7007590132827325
BGC0001655,Nocardiopsis alba DSM 43377,RiPP,0.12751423149905122,0.8227703984819734,0.7007590132827324
BGC0000955,Myxococcus xanthus,hybrid,0.586337760910816,0.750664136622391,0.7005692599620493
BGC0000518,Streptomyces viridochromogenes DSM 40736,RiPP,0.17722960151802658,0.8248576850094876,0.7001897533206831
BGC0000280,Pseudomonas fluorescens,PKS,0.04876660341555977,0.823719165085389,0.6986717267552183
BGC0002683,Nostoc sp. PCC 7120 = FACHB-418,NRPS,0.10265654648956357,0.7891840607210626,0.6984819734345351
BGC0002528,Azotobacter vinelandii CA,NRPS,0.42144212523719166,0.6948766603415559,0.6984819734345351
BGC0001113,Burkholderia sp. FERM BP-3421,hybrid,0.832258064516129,0.3935483870967742,0.6984819734345351
BGC0001275,Glarea lozoyensis,PKS,0.3227703984819734,0.8053130929791271,0.6979127134724857
BGC0001878,Streptomyces sp. NRRL B-1347,hybrid,0.577798861480076,0.755787476280835,0.6973434535104364
BGC0001853,Streptomyces argillaceus,hybrid,0.9127134724857685,0.127134724857685,0.6969639468690703
BGC0001841,Amycolatopsis jejuensis,hybrid,0.6094876660341556,0.7332068311195445,0.6969639468690703
BGC0001757,Xenorhabdus nematophila ATCC 19061,other,0.04573055028462998,0.8278937381404174,0.6967741935483871
BGC0002384,Lysobacter sp.,NRPS,0.684819734345351,0.6136622390891842,0.6962049335863377
BGC0002954,Actinospica  robiniae  DSM 44927,RiPP,0.2239089184060721,0.8034155597722961,0.6958254269449715
BGC0002918,Pseudomonas cow5 ,NRPS,0.5493358633776091,0.08766603415559772,0.6958254269449715
BGC0001145,Streptomyces mobaraensis NBRC 13819 = DSM 40847,RiPP,0.4235294117647059,0.7823529411764707,0.6956356736242884
BGC0000127,Pseudomonas protegens Pf-5,PKS,0.7859582542694498,0.4861480075901328,0.6954459203036053
BGC0000520,Lactococcus lactis,RiPP,0.1952561669829222,0.8148007590132827,0.6950664136622391
BGC0000634,Brevundimonas sp. SD212,terpene,0.40588235294117647,0.7770398481973435,0.6948766603415559
BGC0001941,Myxococcus fulvus,PKS,0.8648956356736243,0.5138519924098671,0.6946869070208729
BGC0000205,Candidatus Endobugula sertula,PKS,0.223719165085389,0.7996204933586337,0.6943074003795067
BGC0001986,Streptomyces chrestomyceticus,other,0.25844402277039846,0.769449715370019,0.6937381404174573
BGC0002131,Chloroflexi bacterium TSY,hybrid,0.6886148007590134,0.747438330170778,0.6935483870967742
BGC0000693,Bacillus circulans,other,0.43567362428842504,0.6330170777988615,0.6933586337760911
BGC0001285,Pseudomonas putida,other,0.20246679316888044,0.7089184060721062,0.6927893738140417
BGC0000051,Kitasatospora aburaviensis,PKS,0.6212523719165086,0.667741935483871,0.6925996204933587
BGC0002026,Jahnella sp. MSr9139,hybrid,0.8430740037950664,0.7,0.6924098671726755
BGC0002259,Cordyceps militaris CM01,hybrid,0.5516129032258065,0.7800759013282732,0.6924098671726755
BGC0002446,Streptomyces sp.,PKS,0.859392789373814,0.4280834914611006,0.6924098671726755
BGC0000424,Herbaspirillum seropedicae SmR1,NRPS,0.6576850094876661,0.5702087286527514,0.6916508538899431
BGC0001889,Thermobifida fusca YX,RiPP,0.05066413662239089,0.7910815939278937,0.6910815939278938
BGC0000052,Streptomyces aizunensis,PKS,0.9132827324478179,0.20056925996204933,0.6908918406072106
BGC0001750,Nannocystis pusilla,hybrid,0.8592030360531309,0.49886148007590136,0.6905123339658444
BGC0002458,Streptacidiphilus griseoplanus,NRPS,0.12770398481973436,0.8290322580645162,0.6899430740037951
